nada | seu-socio-gestor-auditoria-planilhas.zip | Inventário!escopo | 53 arquivos XLSX efetivamente abertos; fórmulas lidas como fórmula e valores em cache; 161.932 fórmulas; 274 validações (207 listas, 35 datas, 27 decimais, 5 inteiros); 470 regras de formatação condicional | 20 conferências aritméticas centrais abaixo; contraprovas adicionais nos achados; nenhum Excel ou Google Planilhas executado | Diagnóstico em 17/09/2026; data-base dos números dos kits 03/04 = 14/09/2026
nada | 04-medicos/13-convenios-a-receber.xlsx | Guias!proteção | Aba protegida=True; amarelas=13500; desbloqueadas=13500; não amarelas desbloqueadas=nenhuma; amarelas bloqueadas=nenhuma | Fórmulas amarelas=nenhuma; fórmulas desbloqueadas=nenhuma | Nas datas relativas amarelas, substituir a demonstração por valor definitivo antes de usar como registro; Base sem proteção é bloqueador

nada | 04-medicos/13-convenios-a-receber.xlsx | Guias!D5:D1504 | Validação: list; fórmula1==OFFSET(Config!$A$10,0,0,MAX(1,COUNTA(Config!$A$10:$A$15)),1); fórmula2=None | showErrorMessage=True; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 04-medicos/13-convenios-a-receber.xlsx | Guias!H5:H1504 | Validação: list; fórmula1="Sim"; fórmula2=None | showErrorMessage=True; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 04-medicos/13-convenios-a-receber.xlsx | Guias!I5:I1504 | Validação: list; fórmula1="Em recurso,Aceito,Negado"; fórmula2=None | showErrorMessage=True; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 04-medicos/13-convenios-a-receber.xlsx | Guias!B5:B1504 | Validação: date; fórmula1=1; fórmula2=None | showErrorMessage=False; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 04-medicos/13-convenios-a-receber.xlsx | Guias!G5:G1504 | Validação: decimal; fórmula1=0; fórmula2=None | showErrorMessage=False; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 04-medicos/13-convenios-a-receber.xlsx | Guias!A5:M1504 | CF: expression; fórmula=['$H5="Sim"'] | prioridade=1; stopIfTrue=None; cores ARGB=['007A1F1F', '00FBE4E4', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 04-medicos/13-convenios-a-receber.xlsx | Guias!A5:M1504 | CF: expression; fórmula=['AND($H5="Sim",$I5="Aceito")'] | prioridade=2; stopIfTrue=None; cores ARGB=['00155E3C', '00DDF3E7', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 04-medicos/13-convenios-a-receber.xlsx | Guias!L5:L1504 | CF: expression; fórmula=['L5="Sem lote cadastrado"'] | prioridade=3; stopIfTrue=None; cores ARGB=['00C8402E']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 04-medicos/13-convenios-a-receber.xlsx | Guias!formatos | {'General': 6289, 'dd/mm/yyyy': 353, '"R$" #,##0;[Red]-"R$" #,##0': 1853, 'mm/yyyy': 1500} | Inventário dos formatos efetivamente gravados, incluindo moedas, percentuais, datas, horas e General | Horas de duração em quantidade decimal não são horários do dia; datas e horários das bases foram lidos como valores de data/hora, não como rótulos de mês

nada | 04-medicos/13-convenios-a-receber.xlsx | Lotes!proteção | Aba protegida=True; amarelas=1500; desbloqueadas=1500; não amarelas desbloqueadas=nenhuma; amarelas bloqueadas=nenhuma | Fórmulas amarelas=nenhuma; fórmulas desbloqueadas=nenhuma | Nas datas relativas amarelas, substituir a demonstração por valor definitivo antes de usar como registro; Base sem proteção é bloqueador

nada | 04-medicos/13-convenios-a-receber.xlsx | Lotes!A5:A154 | Validação: list; fórmula1==OFFSET(Config!$A$10,0,0,MAX(1,COUNTA(Config!$A$10:$A$15)),1); fórmula2=None | showErrorMessage=True; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 04-medicos/13-convenios-a-receber.xlsx | Lotes!H5:H154 | Validação: list; fórmula1="Em recurso,Aceito,Negado"; fórmula2=None | showErrorMessage=True; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 04-medicos/13-convenios-a-receber.xlsx | Lotes!B5:B154 | Validação: date; fórmula1=1; fórmula2=None | showErrorMessage=False; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 04-medicos/13-convenios-a-receber.xlsx | Lotes!E5:F154 | Validação: date; fórmula1=1; fórmula2=None | showErrorMessage=False; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 04-medicos/13-convenios-a-receber.xlsx | Lotes!D5:D154 | Validação: decimal; fórmula1=0; fórmula2=None | showErrorMessage=False; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 04-medicos/13-convenios-a-receber.xlsx | Lotes!A5:R154 | CF: expression; fórmula=['$N5="Atrasada"'] | prioridade=1; stopIfTrue=None; cores ARGB=['007A1F1F', '00FBE4E4', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 04-medicos/13-convenios-a-receber.xlsx | Lotes!A5:R154 | CF: expression; fórmula=['$N5="Em recurso"'] | prioridade=2; stopIfTrue=None; cores ARGB=['00FFF4CC', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 04-medicos/13-convenios-a-receber.xlsx | Lotes!A5:R154 | CF: expression; fórmula=['OR($N5="Paga",$N5="Paga com glosa")'] | prioridade=3; stopIfTrue=None; cores ARGB=['00155E3C']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 04-medicos/13-convenios-a-receber.xlsx | Lotes!A5:R154 | CF: expression; fórmula=['$N5="Em separação"'] | prioridade=4; stopIfTrue=None; cores ARGB=['008A86A0']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 04-medicos/13-convenios-a-receber.xlsx | Lotes!R5:R154 | CF: expression; fórmula=['AND(ISNUMBER(R5),R5<>0)'] | prioridade=5; stopIfTrue=None; cores ARGB=['007A1F1F', '00FBE4E4', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 04-medicos/13-convenios-a-receber.xlsx | Lotes!formatos | {'General': 704, 'mm/yyyy': 36, '"R$" #,##0;[Red]-"R$" #,##0': 518, 'dd/mm/yyyy': 215, '0': 300} | Inventário dos formatos efetivamente gravados, incluindo moedas, percentuais, datas, horas e General | Horas de duração em quantidade decimal não são horários do dia; datas e horários das bases foram lidos como valores de data/hora, não como rótulos de mês

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Inventário!funções | AND, COUNTA, COUNTIF, COUNTIFS, DAY, IF, IFERROR, INDEX, ISNUMBER, LARGE, MATCH, MAX, MONTH, OFFSET, ROW, SUMIFS, TEXT, TODAY, YEAR | Fórmulas: 5405; validações: 5; regras CF: 7; gráficos: 1 | Inventário, não atestado de execução nativa

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Como usar!proteção | Aba protegida=True; amarelas=0; desbloqueadas=0; não amarelas desbloqueadas=nenhuma; amarelas bloqueadas=nenhuma | Fórmulas amarelas=nenhuma; fórmulas desbloqueadas=nenhuma | Nas datas relativas amarelas, substituir a demonstração por valor definitivo antes de usar como registro; Base sem proteção é bloqueador

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Como usar!formatos | {'General': 30} | Inventário dos formatos efetivamente gravados, incluindo moedas, percentuais, datas, horas e General | Horas de duração em quantidade decimal não são horários do dia; datas e horários das bases foram lidos como valores de data/hora, não como rótulos de mês

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Painel!proteção | Aba protegida=True; amarelas=0; desbloqueadas=0; não amarelas desbloqueadas=nenhuma; amarelas bloqueadas=nenhuma | Fórmulas amarelas=nenhuma; fórmulas desbloqueadas=nenhuma | Nas datas relativas amarelas, substituir a demonstração por valor definitivo antes de usar como registro; Base sem proteção é bloqueador

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Painel!A20:L29 | CF: expression; fórmula=['$G20>=30'] | prioridade=1; stopIfTrue=None; cores ARGB=['007A1F1F', '00FBE4E4', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Painel!A34:G41 | CF: expression; fórmula=['AND(ISNUMBER($G34),$G34<=Config!$B$6)'] | prioridade=2; stopIfTrue=None; cores ARGB=['00FFF4CC', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Painel!formatos | {'General': 143, '"R$" #,##0;[Red]-"R$" #,##0': 27, '0': 19, '0.0%': 1, '0%': 5, 'dd/mm/yyyy': 18} | Inventário dos formatos efetivamente gravados, incluindo moedas, percentuais, datas, horas e General | Horas de duração em quantidade decimal não são horários do dia; datas e horários das bases foram lidos como valores de data/hora, não como rótulos de mês

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Config!proteção | Aba protegida=True; amarelas=12; desbloqueadas=12; não amarelas desbloqueadas=nenhuma; amarelas bloqueadas=nenhuma | Fórmulas amarelas=B5; fórmulas desbloqueadas=B5 | Nas datas relativas amarelas, substituir a demonstração por valor definitivo antes de usar como registro; Base sem proteção é bloqueador

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Config!B5 | Fórmula amarela editável: =TODAY() | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Config!formatos | {'General': 27, 'dd/mm/yyyy': 1} | Inventário dos formatos efetivamente gravados, incluindo moedas, percentuais, datas, horas e General | Horas de duração em quantidade decimal não são horários do dia; datas e horários das bases foram lidos como valores de data/hora, não como rótulos de mês

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Pacientes!proteção | Aba protegida=True; amarelas=800; desbloqueadas=800; não amarelas desbloqueadas=nenhuma; amarelas bloqueadas=nenhuma | Fórmulas amarelas=nenhuma; fórmulas desbloqueadas=nenhuma | Nas datas relativas amarelas, substituir a demonstração por valor definitivo antes de usar como registro; Base sem proteção é bloqueador

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Pacientes!H5:H404 | CF: expression; fórmula=['H5="Em atraso"'] | prioridade=1; stopIfTrue=None; cores ARGB=['007A1F1F', '00FBE4E4', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Pacientes!formatos | {'General': 931, '"R$" #,##0;[Red]-"R$" #,##0': 1600} | Inventário dos formatos efetivamente gravados, incluindo moedas, percentuais, datas, horas e General | Horas de duração em quantidade decimal não são horários do dia; datas e horários das bases foram lidos como valores de data/hora, não como rótulos de mês

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Parcelas!proteção | Aba protegida=True; amarelas=3200; desbloqueadas=3200; não amarelas desbloqueadas=nenhuma; amarelas bloqueadas=nenhuma | Fórmulas amarelas=E11, E23, E41, E46, E49, E58, E91, E99, E103, E116, E124, E133, E138, E143, E146, E149, E154, E156, E157, E158, E159, E160, E161, E162, E163, E164, E165, E166, E167, E168, E169, E170, E171, E172, E173, E174, E175, E176, E177; fórmulas desbloqueadas=E11, E23, E41, E46, E49, E58, E91, E99, E103, E116, E124, E133, E138, E143, E146, E149, E154, E156, E157, E158, E159, E160, E161, E162, E163, E164, E165, E166, E167, E168, E169, E170, E171, E172, E173, E174, E175, E176, E177 | Nas datas relativas amarelas, substituir a demonstração por valor definitivo antes de usar como registro; Base sem proteção é bloqueador

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Parcelas!E11 | Fórmula amarela editável: =TODAY()-214 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Parcelas!E23 | Fórmula amarela editável: =TODAY()-185 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Parcelas!E41 | Fórmula amarela editável: =TODAY()-158 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Parcelas!E46 | Fórmula amarela editável: =TODAY()-119 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Parcelas!E49 | Fórmula amarela editável: =TODAY()-114 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Parcelas!E58 | Fórmula amarela editável: =TODAY()-130 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Parcelas!E91 | Fórmula amarela editável: =TODAY()-93 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Parcelas!E99 | Fórmula amarela editável: =TODAY()-87 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Parcelas!E103 | Fórmula amarela editável: =TODAY()-79 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Parcelas!E116 | Fórmula amarela editável: =TODAY()-31 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/14-parcelas-e-inadimplencia.xlsx | Parcelas!E124 | Fórmula amarela editável: =TODAY()-54 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva
